Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees East]	Latitude [degrees North]	Depth [m]	POC Flux [mol/m~^2/yr]
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	219.000	-1.09231
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	320.000	-0.76827
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	436.000	-0.57659
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	568.000	-0.45111
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	719.000	-0.36248
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	888.000	-0.29800
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	1078.000	-0.24893
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	1289.000	-0.21088
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	1522.000	-0.18075
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	1779.000	-0.15639
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	2060.000	-0.13649
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	2368.000	-0.11994
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	2702.000	-0.10612
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	3064.000	-0.09443
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	3456.000	-0.08445
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	3879.000	-0.07587
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	4332.000	-0.06848
DBI1niA	202	B	1996-01-01T00:00	52.5000	-60.0000	4819.000	-0.06203
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	0.000	
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	61.000	
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	133.000	-1.39755
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	219.000	-0.87884
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	320.000	-0.61760
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	436.000	-0.46319
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	568.000	-0.36218
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	719.000	-0.29087
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	888.000	-0.23901
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	1078.000	-0.19957
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	1289.000	-0.16900
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	1522.000	-0.14480
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	1779.000	-0.12524
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	2060.000	-0.10927
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	2368.000	-0.09599
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	2702.000	-0.08490
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	3064.000	-0.07553
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	3456.000	-0.06753
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	3879.000	-0.06065
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	4332.000	-0.05473
DBI1niA	203	B	1996-01-01T00:00	57.5000	-60.0000	4819.000	-0.04957
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	0.000	
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	61.000	
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	133.000	-1.40855
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	219.000	-0.88460
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	320.000	-0.62104
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	436.000	-0.46539
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	568.000	-0.36364
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	719.000	-0.29186
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	888.000	-0.23970
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	1078.000	-0.20004
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	1289.000	-0.16932
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	1522.000	-0.14501
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	1779.000	-0.12537
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	2060.000	-0.10934
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	2368.000	-0.09602
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	2702.000	-0.08490
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	3064.000	-0.07550
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	3456.000	-0.06748
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	3879.000	-0.06059
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	4332.000	-0.05466
DBI1niA	204	B	1996-01-01T00:00	62.5000	-60.0000	4819.000	-0.04949
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	0.000	
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	61.000	
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	133.000	-1.49141
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	219.000	-0.93552
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	320.000	-0.65619
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	436.000	-0.49136
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	568.000	-0.38370
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	719.000	-0.30779
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	888.000	-0.25264
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	1078.000	-0.21075
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	1289.000	-0.17831
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	1522.000	-0.15265
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	1779.000	-0.13192
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	2060.000	-0.11502
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	2368.000	-0.10096
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	2702.000	-0.08924
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	3064.000	-0.07934
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	3456.000	-0.07090
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	3879.000	-0.06364
DBI1niA	205	B	1996-01-01T00:00	67.5000	-60.0000	4332.000	-0.05739
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	0.000	
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	61.000	
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	133.000	-1.70645
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	219.000	-1.06910
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	320.000	-0.74919
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	436.000	-0.56058
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	568.000	-0.43747
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	719.000	-0.35071
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	888.000	-0.28773
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	1078.000	-0.23990
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	1289.000	-0.20289
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	1522.000	-0.17362
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	1779.000	-0.14999
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	2060.000	-0.13072
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	2368.000	-0.11471
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	2702.000	-0.10136
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	3064.000	-0.09009
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	3456.000	-0.08047
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	3879.000	-0.07222
DBI1niA	206	B	1996-01-01T00:00	72.5000	-60.0000	4332.000	-0.06511
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	0.000	
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	61.000	
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	133.000	-1.95453
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	219.000	-1.22345
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	320.000	-0.85679
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	436.000	-0.64074
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	568.000	-0.49979
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	719.000	-0.40051
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	888.000	-0.32847
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	1078.000	-0.27378
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	1289.000	-0.23146
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	1522.000	-0.19801
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	1779.000	-0.17102
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	2060.000	-0.14901
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	2368.000	-0.13073
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	2702.000	-0.11549
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	3064.000	-0.10262
DBI1niA	207	B	1996-01-01T00:00	77.5000	-60.0000	3456.000	-0.09165
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	0.000	
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	61.000	
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	133.000	-2.19616
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	219.000	-1.37281
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	320.000	-0.96037
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	436.000	-0.71760
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	568.000	-0.55933
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	719.000	-0.44793
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	888.000	-0.36715
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	1078.000	-0.30585
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	1289.000	-0.25844
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	1522.000	-0.22099
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	1779.000	-0.19079
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	2060.000	-0.16616
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	2368.000	-0.14572
DBI1niA	208	B	1996-01-01T00:00	82.5000	-60.0000	2702.000	-0.12869
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	0.000	
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	61.000	
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	133.000	-2.41351
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	219.000	-1.50661
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	320.000	-1.05287
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	436.000	-0.78604
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	568.000	-0.61223
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	719.000	-0.48998
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	888.000	-0.40138
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	1078.000	-0.33419
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	1289.000	-0.28225
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	1522.000	-0.24124
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	1779.000	-0.20817
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	2060.000	-0.18124
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	2368.000	-0.15888
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	2702.000	-0.14026
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	3064.000	-0.12455
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	3456.000	-0.11116
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	3879.000	-0.09967
DBI1niA	209	B	1996-01-01T00:00	87.5000	-60.0000	4332.000	-0.08979
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	0.000	
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	61.000	
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	133.000	-2.58947
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	219.000	-1.61289
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	320.000	-1.12527
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	436.000	-0.83894
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	568.000	-0.65268
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	719.000	-0.52181
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	888.000	-0.42705
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	1078.000	-0.35526
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	1289.000	-0.29981
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	1522.000	-0.25606
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	1779.000	-0.22081
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	2060.000	-0.19212
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	2368.000	-0.16831
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	2702.000	-0.14850
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	3064.000	-0.13179
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	3456.000	-0.11756
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	3879.000	-0.10536
DBI1niA	210	B	1996-01-01T00:00	92.5000	-60.0000	4332.000	-0.09487
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	0.000	
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	61.000	
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	133.000	-2.64608
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	219.000	-1.64495
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	320.000	-1.14593
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	436.000	-0.85332
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	568.000	-0.66318
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	719.000	-0.52972
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	888.000	-0.43316
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	1078.000	-0.36007
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	1289.000	-0.30366
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	1522.000	-0.25918
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	1779.000	-0.22337
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	2060.000	-0.19423
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	2368.000	-0.17007
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	2702.000	-0.14997
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	3064.000	-0.13303
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	3456.000	-0.11861
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	3879.000	-0.10625
DBI1niA	211	B	1996-01-01T00:00	97.5000	-60.0000	4332.000	-0.09563
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	0.000	
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	61.000	
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	133.000	-2.70879
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	219.000	-1.67854
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	320.000	-1.16648
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	436.000	-0.86690
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	568.000	-0.67258
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	719.000	-0.53641
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	888.000	-0.43805
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	1078.000	-0.36368
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	1289.000	-0.30635
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	1522.000	-0.26120
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	1779.000	-0.22488
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	2060.000	-0.19536
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	2368.000	-0.17091
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	2702.000	-0.15058
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	3064.000	-0.13347
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	3456.000	-0.11890
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	3879.000	-0.10643
DBI1niA	212	B	1996-01-01T00:00	102.5000	-60.0000	4332.000	-0.09573
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	0.000	
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	61.000	
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	133.000	-2.68746
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	219.000	-1.65955
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	320.000	-1.15025
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	436.000	-0.85300
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	568.000	-0.66058
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	719.000	-0.52598
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	888.000	-0.42889
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	1078.000	-0.35560
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	1289.000	-0.29917
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	1522.000	-0.25478
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	1779.000	-0.21912
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	2060.000	-0.19016
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	2368.000	-0.16620
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	2702.000	-0.14630
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	3064.000	-0.12956
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	3456.000	-0.11532
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	3879.000	-0.10315
DBI1niA	213	B	1996-01-01T00:00	107.5000	-60.0000	4332.000	-0.09270
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	0.000	
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	61.000	
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	133.000	-2.49997
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	219.000	-1.53629
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	320.000	-1.06089
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	436.000	-0.78437
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	568.000	-0.60587
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	719.000	-0.48131
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	888.000	-0.39166
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	1078.000	-0.32412
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	1289.000	-0.27221
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	1522.000	-0.23145
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	1779.000	-0.19875
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	2060.000	-0.17223
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	2368.000	-0.15033
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	2702.000	-0.13216
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	3064.000	-0.11689
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	3456.000	-0.10393
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	3879.000	-0.09285
DBI1niA	214	B	1996-01-01T00:00	112.5000	-60.0000	4332.000	-0.08336
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	0.000	
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	61.000	
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	133.000	-2.41090
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	219.000	-1.47566
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	320.000	-1.01594
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	436.000	-0.74927
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	568.000	-0.57754
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	719.000	-0.45794
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	888.000	-0.37202
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	1078.000	-0.30738
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	1289.000	-0.25779
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	1522.000	-0.21890
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	1779.000	-0.18773
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	2060.000	-0.16250
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	2368.000	-0.14167
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	2702.000	-0.12442
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	3064.000	-0.10994
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	3456.000	-0.09765
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	3879.000	-0.08716
DBI1niA	215	B	1996-01-01T00:00	117.5000	-60.0000	4332.000	-0.07818
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	0.000	
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	61.000	
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	133.000	-2.24225
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	219.000	-1.36612
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	320.000	-0.93723
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	436.000	-0.68925
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	568.000	-0.52997
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	719.000	-0.41931
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	888.000	-0.33997
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	1078.000	-0.28040
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	1289.000	-0.23477
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	1522.000	-0.19904
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	1779.000	-0.17046
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	2060.000	-0.14735
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	2368.000	-0.12830
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	2702.000	-0.11253
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	3064.000	-0.09932
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	3456.000	-0.08812
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	3879.000	-0.07857
DBI1niA	216	B	1996-01-01T00:00	122.5000	-60.0000	4332.000	-0.07040
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	0.000	
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	61.000	
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	133.000	-2.09910
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	219.000	-1.27413
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	320.000	-0.87164
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	436.000	-0.63953
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	568.000	-0.49077
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	719.000	-0.38761
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	888.000	-0.31377
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	1078.000	-0.25841
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	1289.000	-0.21607
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	1522.000	-0.18296
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	1779.000	-0.15651
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	2060.000	-0.13514
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	2368.000	-0.11754
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	2702.000	-0.10300
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	3064.000	-0.09082
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	3456.000	-0.08051
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	3879.000	-0.07172
DBI1niA	217	B	1996-01-01T00:00	127.5000	-60.0000	4332.000	-0.06421
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	0.000	
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	61.000	
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	133.000	-2.12313
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	219.000	-1.28253
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	320.000	-0.87418
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	436.000	-0.63948
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	568.000	-0.48948
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	719.000	-0.38571
DBI1niA	218	B	1996-01-01T00:00	132.5000	-60.0000	888.000	-0.31160
